repo_name,bin,merged,rejected,merged_latency_h,rejected_latency_h,prohibited,language,stars,contributors,commits,repo_age_days,time,intervention,time_after
quantumlib/Qualtran,6,12,0,561.5484953703705,,1,Python,321,32,1102,1274,13,1,6
ratatui-org/ratatui,-6,42,3,79.1495171957672,68.34962962962963,0,Rust,9426,186,1354,1053,1,0,0
ratatui-org/ratatui,-5,27,4,104.93668724279836,3124.1239583333336,0,Rust,9426,186,1354,1053,2,0,0
ratatui-org/ratatui,-4,36,3,99.08067901234568,189.33583333333334,0,Rust,9426,186,1354,1053,3,0,0
ratatui-org/ratatui,-3,34,12,345.7878839869281,213.0013888888889,0,Rust,9426,186,1354,1053,4,0,0
ratatui-org/ratatui,-2,21,2,182.78202380952382,1141.2941666666668,0,Rust,9426,186,1354,1053,5,0,0
ratatui-org/ratatui,-1,59,7,144.0265536723164,197.60642857142858,0,Rust,9426,186,1354,1053,6,0,0
ratatui-org/ratatui,1,15,8,228.15822222222224,1497.2248958333332,0,Rust,9426,186,1354,1053,8,1,1
ratatui-org/ratatui,2,43,10,169.71392118863048,2761.940611111111,0,Rust,9426,186,1354,1053,9,1,2
ratatui-org/ratatui,3,31,15,24.283207885304662,2573.8672037037036,0,Rust,9426,186,1354,1053,10,1,3
ratatui-org/ratatui,4,44,4,231.04359848484847,2516.2488194444445,0,Rust,9426,186,1354,1053,11,1,4
ratatui-org/ratatui,5,47,6,42.459160756501184,447.55361111111114,0,Rust,9426,186,1354,1053,12,1,5
ratatui-org/ratatui,6,35,5,48.79602380952381,91.29338888888888,0,Rust,9426,186,1354,1053,13,1,6
ratatui/ratatui,-6,42,3,79.1495171957672,68.34962962962963,0,Rust,19132,252,2148,1053,1,0,0
ratatui/ratatui,-5,27,4,104.93668724279836,3124.1239583333336,0,Rust,19132,252,2148,1053,2,0,0
ratatui/ratatui,-4,36,3,99.08067901234568,189.33583333333334,0,Rust,19132,252,2148,1053,3,0,0
ratatui/ratatui,-3,34,12,345.7878839869281,213.0013888888889,0,Rust,19132,252,2148,1053,4,0,0
ratatui/ratatui,-2,21,2,182.78202380952382,1141.2941666666668,0,Rust,19132,252,2148,1053,5,0,0
ratatui/ratatui,-1,59,7,144.0265536723164,197.60642857142858,0,Rust,19132,252,2148,1053,6,0,0
ratatui/ratatui,1,15,8,228.15822222222224,1497.2248958333332,0,Rust,19132,252,2148,1053,8,1,1
ratatui/ratatui,2,43,10,169.71392118863048,2761.940611111111,0,Rust,19132,252,2148,1053,9,1,2
ratatui/ratatui,3,31,15,24.283207885304662,2573.8672037037036,0,Rust,19132,252,2148,1053,10,1,3
ratatui/ratatui,4,44,4,231.04359848484847,2516.2488194444445,0,Rust,19132,252,2148,1053,11,1,4
ratatui/ratatui,5,47,6,42.459160756501184,447.55361111111114,0,Rust,19132,252,2148,1053,12,1,5
ratatui/ratatui,6,35,5,48.79602380952381,91.29338888888888,0,Rust,19132,252,2148,1053,13,1,6
reubeno/brush,-6,45,3,14.156623456790125,57.46768518518519,0,Rust,1254,23,962,600,1,0,0
reubeno/brush,-5,49,6,37.72208049886621,3632.6644444444446,0,Rust,1254,23,962,600,2,0,0
reubeno/brush,-4,31,2,5.594650537634409,167.25166666666667,0,Rust,1254,23,962,600,3,0,0
reubeno/brush,-3,35,1,32.86007142857143,135.99444444444444,0,Rust,1254,23,962,600,4,0,0
reubeno/brush,-2,23,2,43.59228260869565,236.6159722222222,0,Rust,1254,23,962,600,5,0,0
reubeno/brush,-1,20,0,4.352861111111111,,0,Rust,1254,23,962,600,6,0,0
reubeno/brush,1,62,6,14.635752688172042,1777.1156944444444,0,Rust,1254,23,962,600,8,1,1
reubeno/brush,2,59,2,62.38032015065913,1872.2568055555555,0,Rust,1254,23,962,600,9,1,2
reubeno/brush,3,50,3,10.433677777777778,3852.039907407407,0,Rust,1254,23,962,600,10,1,3
reubeno/brush,4,44,7,9.455593434343434,2555.9776984126984,0,Rust,1254,23,962,600,11,1,4
reubeno/brush,5,37,3,332.82269519519525,5913.227037037038,0,Rust,1254,23,962,600,12,1,5
reubeno/brush,6,23,0,140.582306763285,,0,Rust,1254,23,962,600,13,1,6
rommapp/romm,-6,51,5,11.413273420479305,2.0483333333333333,0,Python,8140,103,8984,1029,1,0,0
rommapp/romm,-5,31,8,36.680869175627244,898.6061458333334,0,Python,8140,103,8984,1029,2,0,0
rommapp/romm,-4,21,2,49.83132275132276,0.0825,0,Python,8140,103,8984,1029,3,0,0
rommapp/romm,-3,43,4,101.53609819121448,1.9193055555555556,0,Python,8140,103,8984,1029,4,0,0
rommapp/romm,-2,66,3,24.08941919191919,3.858981481481482,0,Python,8140,103,8984,1029,5,0,0
rommapp/romm,-1,72,9,18.916554783950616,573.7180246913581,0,Python,8140,103,8984,1029,6,0,0
rommapp/romm,1,60,4,19.888921296296296,3.5122222222222224,0,Python,8140,103,8984,1029,8,1,1
rommapp/romm,2,50,0,30.27068888888889,,0,Python,8140,103,8984,1029,9,1,2
rommapp/romm,3,46,5,13.440072463768116,311.83033333333333,0,Python,8140,103,8984,1029,10,1,3
rommapp/romm,4,50,4,94.63498333333332,0.53625,0,Python,8140,103,8984,1029,11,1,4
rommapp/romm,5,45,3,34.88167283950617,612.028425925926,0,Python,8140,103,8984,1029,12,1,5
rommapp/romm,6,37,0,23.6356981981982,,0,Python,8140,103,8984,1029,13,1,6
run-llama/llama_index,-6,158,15,75.44114451476794,726.1473703703704,0,Python,47699,475,7637,1155,1,0,0
run-llama/llama_index,-5,139,9,35.91438449240607,38.05314814814815,0,Python,47699,475,7637,1155,2,0,0
run-llama/llama_index,-4,116,14,125.06868055555556,2644.336488095238,0,Python,47699,475,7637,1155,3,0,0
run-llama/llama_index,-3,151,38,106.32444628403238,4399.63350877193,0,Python,47699,475,7637,1155,4,0,0
run-llama/llama_index,-2,146,16,36.67469178082192,385.9594618055556,0,Python,47699,475,7637,1155,5,0,0
run-llama/llama_index,-1,109,13,26.915953109072376,545.4215384615384,0,Python,47699,475,7637,1155,6,0,0
run-llama/llama_index,1,195,19,26.859041310541308,223.61562865497072,0,Python,47699,475,7637,1155,8,1,1
run-llama/llama_index,2,169,12,36.6286456278764,145.3925925925926,0,Python,47699,475,7637,1155,9,1,2
run-llama/llama_index,3,126,3,27.563606701940035,20.691574074074072,0,Python,47699,475,7637,1155,10,1,3
run-llama/llama_index,4,116,17,30.793474616858237,803.2150490196078,0,Python,47699,475,7637,1155,11,1,4
run-llama/llama_index,5,125,40,58.11884888888889,2682.349409722222,0,Python,47699,475,7637,1155,12,1,5
run-llama/llama_index,6,95,31,68.89486549707603,6345.04146953405,0,Python,47699,475,7637,1155,13,1,6
sap/open-ux-odata,-6,5,0,4.460166666666667,,0,TypeScript,60,28,834,1392,1,0,0
sap/open-ux-odata,-5,4,0,0.5998611111111111,,0,TypeScript,60,28,834,1392,2,0,0
sap/open-ux-odata,-4,5,1,38.35427777777778,2325.446388888889,0,TypeScript,60,28,834,1392,3,0,0
sap/open-ux-odata,-3,7,0,168.03257936507936,,0,TypeScript,60,28,834,1392,4,0,0
sap/open-ux-odata,-2,5,0,649.8000555555556,,0,TypeScript,60,28,834,1392,5,0,0
sap/open-ux-odata,-1,5,1,262.2416111111111,3230.662222222222,0,TypeScript,60,28,834,1392,6,0,0
sap/open-ux-odata,1,9,2,30.168209876543212,23.369722222222222,0,TypeScript,60,28,834,1392,8,1,1
sap/open-ux-odata,2,19,4,944.4181725146199,1259.6202777777778,0,TypeScript,60,28,834,1392,9,1,2
sap/open-ux-odata,3,5,1,13.066055555555556,3233.6841666666664,0,TypeScript,60,28,834,1392,10,1,3
sap/open-ux-odata,4,2,0,8.790138888888889,,0,TypeScript,60,28,834,1392,11,1,4
sap/open-ux-odata,5,3,0,13.0025,,0,TypeScript,60,28,834,1392,12,1,5
sap/open-ux-odata,6,3,0,12.205740740740739,,0,TypeScript,60,28,834,1392,13,1,6
sap/open-ux-tools,-6,37,7,179.48941441441443,477.58257936507937,0,TypeScript,131,83,4460,1678,1,0,0
sap/open-ux-tools,-5,43,30,544.7898514211886,815.6388425925926,0,TypeScript,131,83,4460,1678,2,0,0
sap/open-ux-tools,-4,54,5,286.20824074074073,649.9473333333333,0,TypeScript,131,83,4460,1678,3,0,0
sap/open-ux-tools,-3,67,15,220.63892205638476,465.1487962962963,0,TypeScript,131,83,4460,1678,4,0,0
sap/open-ux-tools,-2,51,11,279.89985294117645,458.09684343434344,0,TypeScript,131,83,4460,1678,5,0,0
sap/open-ux-tools,-1,66,11,255.57503367003366,423.2165909090909,0,TypeScript,131,83,4460,1678,6,0,0
sap/open-ux-tools,1,56,3,89.18864087301587,232.82888888888888,0,TypeScript,131,83,4460,1678,8,1,1
sap/open-ux-tools,2,63,15,243.83578924162256,77.17392592592593,0,TypeScript,131,83,4460,1678,9,1,2
sap/open-ux-tools,3,85,8,139.6814411764706,1161.8465277777777,0,TypeScript,131,83,4460,1678,10,1,3
sap/open-ux-tools,4,44,13,142.95127525252525,684.5170726495726,0,TypeScript,131,83,4460,1678,11,1,4
sap/open-ux-tools,5,92,7,126.52304951690822,109.29095238095238,0,TypeScript,131,83,4460,1678,12,1,5
sap/open-ux-tools,6,65,14,164.38913247863246,2221.1301388888887,0,TypeScript,131,83,4460,1678,13,1,6
sap/terraform-provider-btp,-6,15,0,7.147685185185185,,0,Go,114,22,838,1013,1,0,0
sap/terraform-provider-btp,-5,31,0,27.612768817204298,,0,Go,114,22,838,1013,2,0,0
sap/terraform-provider-btp,-4,10,2,21.901777777777777,62.60263888888889,0,Go,114,22,838,1013,3,0,0
sap/terraform-provider-btp,-3,8,0,19.888055555555557,,0,Go,114,22,838,1013,4,0,0
sap/terraform-provider-btp,-2,18,0,18.46003086419753,,0,Go,114,22,838,1013,5,0,0
sap/terraform-provider-btp,-1,11,2,52.25345959595959,57.279444444444444,0,Go,114,22,838,1013,6,0,0
sap/terraform-provider-btp,1,12,0,12.850648148148148,,0,Go,114,22,838,1013,8,1,1
sap/terraform-provider-btp,2,17,1,30.240016339869285,109.06666666666666,0,Go,114,22,838,1013,9,1,2
sap/terraform-provider-btp,3,11,1,3.2492424242424245,263.07194444444445,0,Go,114,22,838,1013,10,1,3
sap/terraform-provider-btp,4,10,0,8.980833333333333,,0,Go,114,22,838,1013,11,1,4
sap/terraform-provider-btp,5,22,1,34.662512626262625,0.13083333333333333,0,Go,114,22,838,1013,12,1,5
sap/terraform-provider-btp,6,10,0,87.38852777777778,,0,Go,114,22,838,1013,13,1,6
seanjameshan/starknet.js,-6,25,3,403.08218888888894,129.89333333333335,0,TypeScript,103,9,250,1535,1,0,0
seanjameshan/starknet.js,-5,16,11,143.22644097222224,815.5367676767677,0,TypeScript,103,9,250,1535,2,0,0
seanjameshan/starknet.js,-4,36,4,213.85796296296297,1887.978402777778,0,TypeScript,103,9,250,1535,3,0,0
seanjameshan/starknet.js,-3,25,6,107.13153333333334,442.4209259259259,0,TypeScript,103,9,250,1535,4,0,0
seanjameshan/starknet.js,-2,13,10,272.5711965811966,659.0568611111111,0,TypeScript,103,9,250,1535,5,0,0
seanjameshan/starknet.js,-1,23,2,92.29590579710145,369.2634722222222,0,TypeScript,103,9,250,1535,6,0,0
seanjameshan/starknet.js,1,12,0,185.06789351851853,,0,TypeScript,103,9,250,1535,8,1,1
seanjameshan/starknet.js,2,19,3,335.0407894736842,830.7731481481482,0,TypeScript,103,9,250,1535,9,1,2
seanjameshan/starknet.js,3,6,0,18.316990740740742,,0,TypeScript,103,9,250,1535,10,1,3
seanjameshan/starknet.js,4,6,2,412.2518981481482,614.7790277777777,0,TypeScript,103,9,250,1535,11,1,4
seanjameshan/starknet.js,5,15,5,238.00433333333334,292.5007222222222,0,TypeScript,103,9,250,1535,12,1,5
seanjameshan/starknet.js,6,6,1,33.597314814814816,0.024444444444444446,0,TypeScript,103,9,250,1535,13,1,6
seerr-team/seerr,-6,20,4,963.7079305555555,516.5711805555555,0,TypeScript,10241,183,2926,1393,1,0,0
seerr-team/seerr,-5,35,7,476.8765952380952,1533.1473809523811,0,TypeScript,10241,183,2926,1393,2,0,0
seerr-team/seerr,-4,13,3,20.06938034188034,703.5210185185184,0,TypeScript,10241,183,2926,1393,3,0,0
seerr-team/seerr,-3,14,3,284.21392857142854,48.604259259259265,0,TypeScript,10241,183,2926,1393,4,0,0
seerr-team/seerr,-2,14,5,636.6025396825397,675.2139444444445,0,TypeScript,10241,183,2926,1393,5,0,0
seerr-team/seerr,-1,13,2,1509.1667094017093,1816.653611111111,0,TypeScript,10241,183,2926,1393,6,0,0
seerr-team/seerr,1,39,8,132.96353276353275,444.7175,0,TypeScript,10241,183,2926,1393,8,1,1
seerr-team/seerr,2,13,4,124.86576923076922,2039.5102083333334,0,TypeScript,10241,183,2926,1393,9,1,2
seerr-team/seerr,3,15,5,203.0888148148148,1541.1809444444443,0,TypeScript,10241,183,2926,1393,10,1,3
seerr-team/seerr,4,28,7,388.9606746031746,1163.8272619047618,0,TypeScript,10241,183,2926,1393,11,1,4
seerr-team/seerr,5,88,34,266.80485164141413,1248.4788316993463,0,TypeScript,10241,183,2926,1393,12,1,5
seerr-team/seerr,6,52,32,949.8294123931623,1109.1374305555555,0,TypeScript,10241,183,2926,1393,13,1,6
sst/opencode,-6,15,1,4.1782407407407405,0.03861111111111111,1,TypeScript,43988,457,6403,245,1,0,0
sst/opencode,-5,32,18,47.209956597222224,222.5945061728395,1,TypeScript,43988,457,6403,245,2,0,0
sst/opencode,-4,155,52,15.773087813620071,98.06586538461539,1,TypeScript,43988,457,6403,245,3,0,0
sst/opencode,-3,198,58,17.65797278338945,159.67601053639848,1,TypeScript,43988,457,6403,245,4,0,0
sst/opencode,-2,134,45,32.20674543946932,348.602561728395,1,TypeScript,43988,457,6403,245,5,0,0
sst/opencode,-1,97,53,57.901188430698745,721.1396278825996,1,TypeScript,43988,457,6403,245,6,0,0
sst/opencode,1,222,129,69.24570445445445,653.5515869939708,1,TypeScript,43988,457,6403,245,8,1,1
sst/opencode,2,389,189,40.19217080834048,389.8839491475603,1,TypeScript,43988,457,6403,245,9,1,2
sst/opencode,3,621,499,31.910950527822507,314.23106880427525,1,TypeScript,43988,457,6403,245,10,1,3
sst/opencode,4,577,902,32.926077411900636,1027.235508438039,1,TypeScript,43988,457,6403,245,11,1,4
sst/opencode,5,486,1325,37.48397005029721,700.6244383647798,1,TypeScript,43988,457,6403,245,12,1,5
sst/opencode,6,631,1171,39.77253873921465,898.6024480500995,1,TypeScript,43988,457,6403,245,13,1,6
stack-auth/stack,-6,30,7,164.14494444444443,620.7594444444445,0,TypeScript,5131,31,1580,672,1,0,0
stack-auth/stack,-5,7,5,371.19571428571425,542.5186666666666,0,TypeScript,5131,31,1580,672,2,0,0
stack-auth/stack,-4,40,20,279.67579861111113,382.04995833333334,0,TypeScript,5131,31,1580,672,3,0,0
stack-auth/stack,-3,43,16,218.28166020671833,100.68552083333333,0,TypeScript,5131,31,1580,672,4,0,0
stack-auth/stack,-2,39,5,152.64689458689458,78.63694444444444,0,TypeScript,5131,31,1580,672,5,0,0
stack-auth/stack,-1,35,15,122.29947619047618,560.1233703703704,0,TypeScript,5131,31,1580,672,6,0,0
stack-auth/stack,1,48,21,243.03828703703707,1457.080806878307,0,TypeScript,5131,31,1580,672,8,1,1
stack-auth/stack,2,16,0,221.90614583333334,,0,TypeScript,5131,31,1580,672,9,1,2
stack-auth/stack,3,48,13,227.69745949074073,214.12741452991452,0,TypeScript,5131,31,1580,672,10,1,3
stack-auth/stack,4,61,16,161.48618852459015,91.57838541666666,0,TypeScript,5131,31,1580,672,11,1,4
stack-auth/stack,5,39,18,135.1017735042735,217.49185185185186,0,TypeScript,5131,31,1580,672,12,1,5
stack-auth/stack,6,47,19,190.33443262411345,388.95972222222224,0,TypeScript,5131,31,1580,672,13,1,6
stack-auth/stack-auth,-6,30,7,164.14494444444443,620.7594444444445,0,TypeScript,6734,63,2822,672,1,0,0
stack-auth/stack-auth,-5,7,5,371.19571428571425,542.5186666666666,0,TypeScript,6734,63,2822,672,2,0,0
stack-auth/stack-auth,-4,40,20,279.67579861111113,382.04995833333334,0,TypeScript,6734,63,2822,672,3,0,0
stack-auth/stack-auth,-3,43,16,218.28166020671833,100.68552083333333,0,TypeScript,6734,63,2822,672,4,0,0
stack-auth/stack-auth,-2,39,5,152.64689458689458,78.63694444444444,0,TypeScript,6734,63,2822,672,5,0,0
stack-auth/stack-auth,-1,35,15,122.29947619047618,560.1233703703704,0,TypeScript,6734,63,2822,672,6,0,0
stack-auth/stack-auth,1,48,21,243.03828703703707,1457.080806878307,0,TypeScript,6734,63,2822,672,8,1,1
stack-auth/stack-auth,2,16,0,221.90614583333334,,0,TypeScript,6734,63,2822,672,9,1,2
stack-auth/stack-auth,3,48,13,227.69745949074073,214.12741452991452,0,TypeScript,6734,63,2822,672,10,1,3
stack-auth/stack-auth,4,61,16,161.48618852459015,91.57838541666666,0,TypeScript,6734,63,2822,672,11,1,4
stack-auth/stack-auth,5,39,18,135.1017735042735,217.49185185185186,0,TypeScript,6734,63,2822,672,12,1,5
stack-auth/stack-auth,6,47,19,190.33443262411345,388.95972222222224,0,TypeScript,6734,63,2822,672,13,1,6
starknet-io/starknet.js,-6,25,3,403.08218888888894,129.89333333333335,0,TypeScript,1267,110,2784,1535,1,0,0
starknet-io/starknet.js,-5,16,11,143.22644097222224,815.5367676767677,0,TypeScript,1267,110,2784,1535,2,0,0
starknet-io/starknet.js,-4,36,4,213.85796296296297,1887.978402777778,0,TypeScript,1267,110,2784,1535,3,0,0
starknet-io/starknet.js,-3,25,6,107.13153333333334,442.4209259259259,0,TypeScript,1267,110,2784,1535,4,0,0
starknet-io/starknet.js,-2,13,10,272.5711965811966,659.0568611111111,0,TypeScript,1267,110,2784,1535,5,0,0
starknet-io/starknet.js,-1,23,2,92.29590579710145,369.2634722222222,0,TypeScript,1267,110,2784,1535,6,0,0
starknet-io/starknet.js,1,12,0,185.06789351851853,,0,TypeScript,1267,110,2784,1535,8,1,1
starknet-io/starknet.js,2,19,3,335.0407894736842,830.7731481481482,0,TypeScript,1267,110,2784,1535,9,1,2
starknet-io/starknet.js,3,6,0,18.316990740740742,,0,TypeScript,1267,110,2784,1535,10,1,3
starknet-io/starknet.js,4,6,2,412.2518981481482,614.7790277777777,0,TypeScript,1267,110,2784,1535,11,1,4
starknet-io/starknet.js,5,15,5,238.00433333333334,292.5007222222222,0,TypeScript,1267,110,2784,1535,12,1,5
starknet-io/starknet.js,6,6,1,33.597314814814816,0.024444444444444446,0,TypeScript,1267,110,2784,1535,13,1,6
stjude-rust-labs/sprocket,-6,12,3,42.35891203703704,748.527962962963,1,Rust,137,35,853,745,1,0,0
stjude-rust-labs/sprocket,-5,8,0,104.3628125,,1,Rust,137,35,853,745,2,0,0
stjude-rust-labs/sprocket,-4,7,1,152.283373015873,20.953055555555554,1,Rust,137,35,853,745,3,0,0
stjude-rust-labs/sprocket,-3,13,2,148.70476495726496,1283.909861111111,1,Rust,137,35,853,745,4,0,0
stjude-rust-labs/sprocket,-2,9,0,36.20537037037037,,1,Rust,137,35,853,745,5,0,0
stjude-rust-labs/sprocket,-1,33,0,61.72402356902357,,1,Rust,137,35,853,745,6,0,0
stjude-rust-labs/sprocket,1,17,6,115.97743464052287,287.38814814814816,1,Rust,137,35,853,745,8,1,1
stjude-rust-labs/sprocket,2,19,3,82.97638888888889,628.499537037037,1,Rust,137,35,853,745,9,1,2
stjude-rust-labs/sprocket,3,28,4,196.51647817460318,811.8784722222222,1,Rust,137,35,853,745,10,1,3
stjude-rust-labs/sprocket,4,44,6,106.3808712121212,1277.1787962962965,1,Rust,137,35,853,745,11,1,4
stjude-rust-labs/sprocket,5,46,7,118.8745229468599,177.32103174603176,1,Rust,137,35,853,745,12,1,5
stjude-rust-labs/sprocket,6,40,11,353.6654375,297.97146464646465,1,Rust,137,35,853,745,13,1,6
streamyfin/streamyfin,-6,11,5,187.27189393939395,450.33105555555557,0,TypeScript,4609,67,2033,518,1,0,0
streamyfin/streamyfin,-5,35,3,147.17226984126984,1226.6441666666667,0,TypeScript,4609,67,2033,518,2,0,0
streamyfin/streamyfin,-4,18,11,475.9930092592592,276.8357070707071,0,TypeScript,4609,67,2033,518,3,0,0
streamyfin/streamyfin,-3,53,31,150.23755241090146,979.9026344086021,0,TypeScript,4609,67,2033,518,4,0,0
streamyfin/streamyfin,-2,38,23,86.66103801169591,867.2658574879226,0,TypeScript,4609,67,2033,518,5,0,0
streamyfin/streamyfin,-1,34,5,114.27035947712417,154.48316666666668,0,TypeScript,4609,67,2033,518,6,0,0
streamyfin/streamyfin,1,22,25,101.657398989899,488.4628333333333,0,TypeScript,4609,67,2033,518,8,1,1
streamyfin/streamyfin,2,8,9,1150.5917708333334,1735.090401234568,0,TypeScript,4609,67,2033,518,9,1,2
streamyfin/streamyfin,3,64,18,268.04361545138886,471.3044444444444,0,TypeScript,4609,67,2033,518,10,1,3
streamyfin/streamyfin,4,5,2,486.7719444444444,3952.0152777777776,0,TypeScript,4609,67,2033,518,11,1,4
streamyfin/streamyfin,5,1,0,27.265,,0,TypeScript,4609,67,2033,518,12,1,5
streamyfin/streamyfin,6,0,1,,2326.014166666667,0,TypeScript,4609,67,2033,518,13,1,6
sustainable-computing-io/kepler,-6,2,3,54.54472222222222,256.17740740740743,0,Go,1476,19,604,1429,1,0,0
sustainable-computing-io/kepler,-5,13,6,55.075213675213675,238.06888888888886,0,Go,1476,19,604,1429,2,0,0
sustainable-computing-io/kepler,-4,47,9,17.379125295508274,313.4563580246914,0,Go,1476,19,604,1429,3,0,0
sustainable-computing-io/kepler,-3,36,5,34.40649691358024,316.5838888888889,0,Go,1476,19,604,1429,4,0,0
sustainable-computing-io/kepler,-2,69,6,39.9138003220612,203.1763888888889,0,Go,1476,19,604,1429,5,0,0
sustainable-computing-io/kepler,-1,50,34,36.63025555555556,4202.238316993464,0,Go,1476,19,604,1429,6,0,0
sustainable-computing-io/kepler,1,23,8,82.7562077294686,231.69843749999998,0,Go,1476,19,604,1429,8,1,1
sustainable-computing-io/kepler,2,17,7,113.27375816993464,382.65194444444444,0,Go,1476,19,604,1429,9,1,2
sustainable-computing-io/kepler,3,11,5,57.87078282828282,1097.2817222222222,0,Go,1476,19,604,1429,10,1,3
sustainable-computing-io/kepler,4,10,2,73.30519444444444,388.2722222222222,0,Go,1476,19,604,1429,11,1,4
sustainable-computing-io/kepler,5,7,0,663.786746031746,,0,Go,1476,19,604,1429,12,1,5
sustainable-computing-io/kepler,6,10,1,214.92166666666668,1681.4808333333333,0,Go,1476,19,604,1429,13,1,6
tphakala/birdnet-go,-6,38,4,37.42772660818713,540.2534722222222,0,Go,921,33,4794,803,1,0,0
tphakala/birdnet-go,-5,15,4,87.76103703703704,136.271875,0,Go,921,33,4794,803,2,0,0
tphakala/birdnet-go,-4,130,7,20.322508547008546,79.57503968253968,0,Go,921,33,4794,803,3,0,0
tphakala/birdnet-go,-3,126,14,5.644215167548501,26.806031746031746,0,Go,921,33,4794,803,4,0,0
tphakala/birdnet-go,-2,68,7,18.59940767973856,8.313214285714286,0,Go,921,33,4794,803,5,0,0
tphakala/birdnet-go,-1,77,4,12.192388167388167,37.16305555555555,0,Go,921,33,4794,803,6,0,0
tphakala/birdnet-go,1,18,0,59.400925925925925,,0,Go,921,33,4794,803,8,1,1
tphakala/birdnet-go,2,158,7,11.40768811533052,1198.9044841269842,0,Go,921,33,4794,803,9,1,2
tphakala/birdnet-go,3,131,21,4.710014843087362,28.800079365079363,0,Go,921,33,4794,803,10,1,3
tphakala/birdnet-go,4,152,10,7.743731725146199,153.06283333333334,0,Go,921,33,4794,803,11,1,4
tphakala/birdnet-go,5,343,36,2.532771298995789,60.927708333333335,0,Go,921,33,4794,803,12,1,5
tphakala/birdnet-go,6,85,23,33.19068954248366,77.9480193236715,0,Go,921,33,4794,803,13,1,6
trifectatechfoundation/sudo-rs,-6,23,1,132.87306763285025,1014.9122222222222,0,Rust,4289,69,3021,1115,1,0,0
trifectatechfoundation/sudo-rs,-5,27,4,78.6461316872428,15.668680555555556,0,Rust,4289,69,3021,1115,2,0,0
trifectatechfoundation/sudo-rs,-4,30,2,626.698037037037,0.26958333333333334,0,Rust,4289,69,3021,1115,3,0,0
trifectatechfoundation/sudo-rs,-3,19,0,214.72201754385964,,0,Rust,4289,69,3021,1115,4,0,0
trifectatechfoundation/sudo-rs,-2,20,1,100.94270833333334,0.2544444444444444,0,Rust,4289,69,3021,1115,5,0,0
trifectatechfoundation/sudo-rs,-1,31,3,56.6477329749104,633.0224999999999,0,Rust,4289,69,3021,1115,6,0,0
trifectatechfoundation/sudo-rs,1,18,1,422.8925,1759.8569444444445,0,Rust,4289,69,3021,1115,8,1,1
trifectatechfoundation/sudo-rs,2,12,0,36.559305555555554,,0,Rust,4289,69,3021,1115,9,1,2
trifectatechfoundation/sudo-rs,3,22,2,49.71330808080808,532.0704166666667,0,Rust,4289,69,3021,1115,10,1,3
trifectatechfoundation/sudo-rs,4,33,2,180.5803872053872,643.5790277777778,0,Rust,4289,69,3021,1115,11,1,4
trifectatechfoundation/sudo-rs,5,12,1,144.1455787037037,465.0097222222222,0,Rust,4289,69,3021,1115,12,1,5
trifectatechfoundation/sudo-rs,6,36,2,176.5984953703704,3163.69125,0,Rust,4289,69,3021,1115,13,1,6
tui-rs-revival/ratatui,-6,42,3,79.1495171957672,68.34962962962963,0,Rust,1523,117,651,1053,1,0,0
tui-rs-revival/ratatui,-5,27,4,104.93668724279836,3124.1239583333336,0,Rust,1523,117,651,1053,2,0,0
tui-rs-revival/ratatui,-4,36,3,99.08067901234568,189.33583333333334,0,Rust,1523,117,651,1053,3,0,0
tui-rs-revival/ratatui,-3,34,12,345.7878839869281,213.0013888888889,0,Rust,1523,117,651,1053,4,0,0
tui-rs-revival/ratatui,-2,21,2,182.78202380952382,1141.2941666666668,0,Rust,1523,117,651,1053,5,0,0
tui-rs-revival/ratatui,-1,59,7,144.0265536723164,197.60642857142858,0,Rust,1523,117,651,1053,6,0,0
tui-rs-revival/ratatui,1,15,8,228.15822222222224,1497.2248958333332,0,Rust,1523,117,651,1053,8,1,1
tui-rs-revival/ratatui,2,43,10,169.71392118863048,2761.940611111111,0,Rust,1523,117,651,1053,9,1,2
tui-rs-revival/ratatui,3,31,15,24.283207885304662,2573.8672037037036,0,Rust,1523,117,651,1053,10,1,3
tui-rs-revival/ratatui,4,44,4,231.04359848484847,2516.2488194444445,0,Rust,1523,117,651,1053,11,1,4
tui-rs-revival/ratatui,5,47,6,42.459160756501184,447.55361111111114,0,Rust,1523,117,651,1053,12,1,5
tui-rs-revival/ratatui,6,35,5,48.79602380952381,91.29338888888888,0,Rust,1523,117,651,1053,13,1,6
turbowarp/extensions,-6,14,5,215.3919246031746,20.631611111111113,0,JavaScript,170,67,1147,1801,1,0,0
turbowarp/extensions,-5,48,5,201.23591435185185,84.40338888888888,0,JavaScript,170,67,1147,1801,2,0,0
turbowarp/extensions,-4,78,10,135.9245405982906,72.0295,0,JavaScript,170,67,1147,1801,3,0,0
turbowarp/extensions,-3,27,30,124.46777777777778,312.52001851851855,0,JavaScript,170,67,1147,1801,4,0,0
turbowarp/extensions,-2,58,21,204.78975095785438,374.50142857142856,0,JavaScript,170,67,1147,1801,5,0,0
turbowarp/extensions,-1,59,22,163.94506120527305,426.09015151515155,0,JavaScript,170,67,1147,1801,6,0,0
turbowarp/extensions,1,17,10,623.6278758169934,997.1131944444445,0,JavaScript,170,67,1147,1801,8,1,1
turbowarp/extensions,2,18,2,54.317237654320984,1288.1263888888889,0,JavaScript,170,67,1147,1801,9,1,2
